"","Cod_Mun","Sigla_UF","Nome_Municipio","Pop_2015","Consorcio_Saude","Coluna","Conta","Valor","Obitos","gasto_saude_percapita","percent_obitos"
"200",150775,"PA","SAPUCAIA",5587,"Não","Despesas Empenhadas","10 - Saúde",3283216.42,23,587.652840522642,0.411669948093789
"201",150790,"PA","SOURE",24286,"Não","Despesas Empenhadas","10 - Saúde",9365307.67,75,385.625779049658,0.308819896236515
"202",150795,"PA","TAILANDIA",97161,"Não","Despesas Empenhadas","10 - Saúde",19044269.73,332,196.007345848643,0.341700888216465
"203",150797,"PA","TERRA SANTA",17946,"Não","Despesas Empenhadas","10 - Saúde",7072542.79,58,394.101347932687,0.323191797615067
"204",150800,"PA","TOME-ACU",60456,"Não","Despesas Empenhadas","10 - Saúde",18886206.02,269,312.395891557496,0.444951700410216
"205",150805,"PA","TRAIRAO",18084,"Não","Despesas Empenhadas","10 - Saúde",6419803.58,59,354.999092015041,0.326255253262553
"206",150808,"PA","TUCUMA",37308,"Não","Despesas Empenhadas","10 - Saúde",15219104.73,162,407.93140157607,0.434223222901254
"207",150812,"PA","ULIANOPOLIS",53881,"Não","Despesas Empenhadas","10 - Saúde",17169096.08,103,318.648430430022,0.191162005159518
"208",150830,"PA","VISEU",59054,"Não","Despesas Empenhadas","10 - Saúde",16369055.09,198,277.187914281844,0.33528634808819
"209",150840,"PA","XINGUARA",42833,"Não","Despesas Empenhadas","10 - Saúde",23596669.09,207,550.899285364088,0.483272243363762
"210",160053,"AP","PORTO GRANDE",19669,"Não","Despesas Empenhadas","10 - Saúde",7618177.29,64,387.318993848188,0.325385123798871
"211",160080,"AP","VITORIA DO JARI",14364,"Não","Despesas Empenhadas","10 - Saúde",3830414.01,29,266.667642021721,0.201893622946255
"212",170025,"TO","ABREULANDIA",2539,"Não","Despesas Empenhadas","10 - Saúde",1129548.15,17,444.879145332808,0.669554942890902
"213",170030,"TO","AGUIARNOPOLIS",6149,"Não","Despesas Empenhadas","10 - Saúde",1046791.14,29,170.237622377622,0.47162140185396
"214",170035,"TO","ALIANCA DO TOCANTINS",5605,"Não","Despesas Empenhadas","10 - Saúde",2807678.03,29,500.923823371989,0.517395182872435
"215",170040,"TO","ALMAS",7409,"Não","Despesas Empenhadas","10 - Saúde",2984167.38,46,402.775999460116,0.620866513699555
"216",170070,"TO","ALVORADA",8536,"Não","Despesas Empenhadas","10 - Saúde",3418753,64,400.509957825679,0.749765698219306
"217",170100,"TO","ANANAS",9848,"Não","Despesas Empenhadas","10 - Saúde",4570531.02,57,464.107536555646,0.578797725426483
"218",170105,"TO","ANGICO",3379,"Não","Despesas Empenhadas","10 - Saúde",2258446.5,18,668.377182598402,0.532701982835158
"219",170110,"TO","APARECIDA DO RIO NEGRO",4618,"Não","Despesas Empenhadas","10 - Saúde",2389652.98,20,517.464915547856,0.43308791684712
"220",170130,"TO","ARAGOMINAS",5910,"Não","Despesas Empenhadas","10 - Saúde",2596308.32,20,439.307668358714,0.338409475465313
"221",170190,"TO","ARAGUACEMA",6863,"Não","Despesas Empenhadas","10 - Saúde",3197676.65,20,465.929863033659,0.291417747340813
"222",170200,"TO","ARAGUACU",8777,"Não","Despesas Empenhadas","10 - Saúde",3900283.32,45,444.375449470206,0.512703657286089
"223",170210,"TO","ARAGUAINA",170183,"Sim","Despesas Empenhadas","10 - Saúde",77874569.3,911,457.593116233701,0.535306111656276
"224",170215,"TO","ARAGUANA",5515,"Não","Despesas Empenhadas","10 - Saúde",3182963.7,27,577.146636446056,0.489573889392566
"225",170220,"TO","ARAGUATINS",34392,"Não","Despesas Empenhadas","10 - Saúde",8393765.88,167,244.06158060014,0.485578041404978
"226",170230,"TO","ARAPOEMA",6799,"Não","Despesas Empenhadas","10 - Saúde",1165669.12,32,171.447142226798,0.470657449624945
"227",170240,"TO","ARRAIAS",10778,"Não","Despesas Empenhadas","10 - Saúde",3037604.58,64,281.833789200223,0.593802189645574
"228",170255,"TO","AUGUSTINOPOLIS",17627,"Não","Despesas Empenhadas","10 - Saúde",6185631.96,83,350.91802121745,0.470868553922959
"229",170270,"TO","AURORA DO TOCANTINS",3682,"Não","Despesas Empenhadas","10 - Saúde",2376154.35,19,645.343386746334,0.516023900054318
"230",170300,"TO","BABACULANDIA",10736,"Não","Despesas Empenhadas","10 - Saúde",2481308.43,47,231.120382824143,0.437779433681073
"231",170305,"TO","BANDEIRANTES DO TOCANTINS",3420,"Não","Despesas Empenhadas","10 - Saúde",1848162.69,24,540.398447368421,0.701754385964912
"232",170307,"TO","BARRA DO OURO",4460,"Não","Despesas Empenhadas","10 - Saúde",2368803.2,23,531.121793721973,0.515695067264574
"233",170310,"TO","BARROLANDIA",5601,"Não","Despesas Empenhadas","10 - Saúde",2018195.55,28,360.327718264596,0.499910730226745
"234",170320,"TO","BERNARDO SAYAO",4532,"Não","Despesas Empenhadas","10 - Saúde",2281740.87,22,503.473272285966,0.485436893203883
"235",170330,"TO","BOM JESUS DO TOCANTINS",4477,"Não","Despesas Empenhadas","10 - Saúde",1825056.42,22,407.651646191646,0.491400491400491
"236",170360,"TO","BRASILANDIA DO TOCANTINS",2177,"Não","Despesas Empenhadas","10 - Saúde",1928089.37,7,885.663468075333,0.321543408360129
"237",170370,"TO","BREJINHO DE NAZARE",5451,"Não","Despesas Empenhadas","10 - Saúde",3399854.73,34,623.712113373693,0.623738763529628
"238",170380,"TO","BURITI DO TOCANTINS",10837,"Não","Despesas Empenhadas","10 - Saúde",3744749.56,59,345.552234013103,0.544431115622405
"239",170382,"TO","CACHOEIRINHA",2256,"Não","Despesas Empenhadas","10 - Saúde",1717742.01,10,761.410465425532,0.443262411347518
"240",170384,"TO","CAMPOS LINDOS",9408,"Não","Despesas Empenhadas","10 - Saúde",2187219.43,32,232.485058460884,0.340136054421769
"241",170386,"TO","CARIRI DO TOCANTINS",4178,"Não","Despesas Empenhadas","10 - Saúde",3068267.58,15,734.386687410244,0.359023456199138
"242",170388,"TO","CARMOLANDIA",2507,"Não","Despesas Empenhadas","10 - Saúde",785251.29,12,313.223490227363,0.478659752692461
"243",170389,"TO","CARRASCO BONITO",3983,"Não","Despesas Empenhadas","10 - Saúde",2358104.87,20,592.042397690183,0.502134069796636
"244",170410,"TO","CENTENARIO",2803,"Não","Despesas Empenhadas","10 - Saúde",1529663.26,10,545.723603282198,0.356760613628255
"245",170460,"TO","CHAPADA DE AREIA",1397,"Não","Despesas Empenhadas","10 - Saúde",1060228.03,12,758.93201861131,0.858983536148891
"246",170510,"TO","CHAPADA DA NATIVIDADE",3363,"Não","Despesas Empenhadas","10 - Saúde",1512159.07,16,449.645872732679,0.47576568539994
"247",170550,"TO","COLINAS DO TOCANTINS",33981,"Não","Despesas Empenhadas","10 - Saúde",13767214.7,158,405.144483682058,0.464965716135487
"248",170555,"TO","COMBINADO",4851,"Não","Despesas Empenhadas","10 - Saúde",3471589.48,30,715.644089878376,0.618429189857761
"249",170560,"TO","CONCEICAO DO TOCANTINS",4209,"Não","Despesas Empenhadas","10 - Saúde",2712753.85,18,644.512675219767,0.427655024946543
"250",170600,"TO","COUTO MAGALHAES",5424,"Não","Despesas Empenhadas","10 - Saúde",2506335.75,27,462.082549778761,0.497787610619469
"251",170610,"TO","CRISTALANDIA",7386,"Não","Despesas Empenhadas","10 - Saúde",3893666.92,47,527.168551313295,0.636339019767127
"252",170625,"TO","CRIXAS DO TOCANTINS",1680,"Não","Despesas Empenhadas","10 - Saúde",2178771.77,9,1296.88795833333,0.535714285714286
"253",170650,"TO","DARCINOPOLIS",5833,"Não","Despesas Empenhadas","10 - Saúde",2487521.53,25,426.456631236071,0.428595919766844
"254",170700,"TO","DIANOPOLIS",21167,"Não","Despesas Empenhadas","10 - Saúde",9163678.7,106,432.922884678981,0.500779515283224
"255",170710,"TO","DIVINOPOLIS DO TOCANTINS",6777,"Não","Despesas Empenhadas","10 - Saúde",4065237,30,599.857901726428,0.442673749446658
"256",170720,"TO","DOIS IRMAOS DO TOCANTINS",7302,"Não","Despesas Empenhadas","10 - Saúde",3177808,30,435.196932347302,0.410846343467543
"257",170730,"TO","DUERE",4722,"Não","Despesas Empenhadas","10 - Saúde",3827146.52,26,810.492698009318,0.550614146548073
"258",170740,"TO","ESPERANTINA",10506,"Não","Despesas Empenhadas","10 - Saúde",2910624.14,53,277.043988197221,0.50447363411384
"259",170755,"TO","FATIMA",3886,"Não","Despesas Empenhadas","10 - Saúde",2560083.76,22,658.796644364385,0.566134843026248
"260",170765,"TO","FIGUEIROPOLIS",5386,"Não","Despesas Empenhadas","10 - Saúde",3329514.29,45,618.179407723728,0.835499443000371
"261",170820,"TO","FORMOSO DO ARAGUAIA",18742,"Não","Despesas Empenhadas","10 - Saúde",10113749.75,97,539.630228897663,0.517554156440081
"262",170830,"TO","GOIANORTE",5135,"Não","Despesas Empenhadas","10 - Saúde",1385566.21,19,269.827888997079,0.370009737098345
"263",170930,"TO","GUARAI",25149,"Não","Despesas Empenhadas","10 - Saúde",10702312.5,120,425.556185136586,0.477156149349875
"264",171050,"TO","ITACAJA",7411,"Não","Despesas Empenhadas","10 - Saúde",3987583.92,39,538.062868708676,0.526244771285926
"265",171070,"TO","ITAGUATINS",6035,"Não","Despesas Empenhadas","10 - Saúde",2172194.66,29,359.932835128418,0.48053024026512
"266",171090,"TO","ITAPIRATINS",3732,"Não","Despesas Empenhadas","10 - Saúde",2336740.41,21,626.136229903537,0.562700964630225
"267",171110,"TO","ITAPORA DO TOCANTINS",2476,"Não","Despesas Empenhadas","10 - Saúde",1948814.59,13,787.081821486268,0.525040387722132
"268",171150,"TO","JAU DO TOCANTINS",3761,"Não","Despesas Empenhadas","10 - Saúde",2297490.26,15,610.872177612337,0.398830098378091
"269",171180,"TO","JUARINA",2245,"Não","Despesas Empenhadas","10 - Saúde",1920061.65,9,855.26131403118,0.400890868596882
"270",171190,"TO","LAGOA DA CONFUSAO",12184,"Não","Despesas Empenhadas","10 - Saúde",4792752.81,52,393.364478824688,0.426789231779383
"271",171195,"TO","LAGOA DO TOCANTINS",4037,"Não","Despesas Empenhadas","10 - Saúde",1688200.8,14,418.182016348774,0.346792172405251
"272",171200,"TO","LAJEADO",3026,"Não","Despesas Empenhadas","10 - Saúde",5211115.69,23,1722.11357898215,0.760079312623926
"273",171215,"TO","LAVANDEIRA",1814,"Não","Despesas Empenhadas","10 - Saúde",2186476.26,7,1205.33421168688,0.385887541345094
"274",171240,"TO","LIZARDA",3796,"Não","Despesas Empenhadas","10 - Saúde",1804059.71,11,475.252821390938,0.289778714436249
"275",171245,"TO","LUZINOPOLIS",2945,"Não","Despesas Empenhadas","10 - Saúde",755824.59,14,256.646719864177,0.475382003395586
"276",171250,"TO","MARIANOPOLIS DO TOCANTINS",4896,"Não","Despesas Empenhadas","10 - Saúde",2755564.18,23,562.81948120915,0.469771241830065
"277",171270,"TO","MATEIROS",2524,"Não","Despesas Empenhadas","10 - Saúde",997260.72,5,395.111220285261,0.198098256735341
"278",171280,"TO","MAURILANDIA DO TOCANTINS",3362,"Não","Despesas Empenhadas","10 - Saúde",2057742.96,16,612.059179060083,0.475907198096371
"279",171320,"TO","MIRACEMA DO TOCANTINS",19634,"Não","Despesas Empenhadas","10 - Saúde",11077509.73,101,564.200352959152,0.514413772028114
"280",171330,"TO","MIRANORTE",13298,"Não","Despesas Empenhadas","10 - Saúde",5534360.82,86,416.179938336592,0.646713791547601
"281",171360,"TO","MONTE DO CARMO",7535,"Não","Despesas Empenhadas","10 - Saúde",3406507.55,31,452.091247511612,0.411413404114134
"282",171380,"TO","PALMEIRAS DO TOCANTINS",6362,"Não","Despesas Empenhadas","10 - Saúde",2354538.65,20,370.094097767997,0.314366551398931
"283",171395,"TO","MURICILANDIA",3433,"Não","Despesas Empenhadas","10 - Saúde",1715380.73,18,499.673967375473,0.524322749781532
"284",171420,"TO","NATIVIDADE",9291,"Não","Despesas Empenhadas","10 - Saúde",4766453.25,53,513.018324184695,0.570444516198472
"285",171430,"TO","NAZARE",4177,"Não","Despesas Empenhadas","10 - Saúde",2672970.14,17,639.92581757242,0.406990663155375
"286",171488,"TO","NOVA OLINDA",11513,"Não","Despesas Empenhadas","10 - Saúde",5232620.87,64,454.496731520889,0.555893337965778
"287",171500,"TO","NOVA ROSALANDIA",4113,"Não","Despesas Empenhadas","10 - Saúde",3210921.52,21,780.676275224897,0.510576221735959
"288",171510,"TO","NOVO ACORDO",4158,"Não","Despesas Empenhadas","10 - Saúde",2107516.58,28,506.858244348244,0.673400673400673
"289",171515,"TO","NOVO ALEGRE",2351,"Não","Despesas Empenhadas","10 - Saúde",8932.4,12,3.79940450871969,0.510421097405359
"290",171525,"TO","NOVO JARDIM",2650,"Não","Despesas Empenhadas","10 - Saúde",1602766.49,10,604.817543396226,0.377358490566038
"291",171550,"TO","OLIVEIRA DE FATIMA",1098,"Não","Despesas Empenhadas","10 - Saúde",1492893.37,6,1359.64787795993,0.546448087431694
"292",171570,"TO","PALMEIRANTE",5651,"Não","Despesas Empenhadas","10 - Saúde",3010695.6,28,532.772181914705,0.495487524331977
"293",171575,"TO","PALMEIROPOLIS",7645,"Não","Despesas Empenhadas","10 - Saúde",4507770.61,29,589.636443427077,0.379332897318509
"294",171610,"TO","PARAISO DO TOCANTINS",49076,"Não","Despesas Empenhadas","10 - Saúde",19544277.41,261,398.245117980275,0.531828184856141
"295",171620,"TO","PARANA",10573,"Não","Despesas Empenhadas","10 - Saúde",6390353.81,51,604.403084271257,0.482360730161733
"296",171630,"TO","PAU D'ARCO",4814,"Não","Despesas Empenhadas","10 - Saúde",2040532.14,19,423.874561695056,0.394682176983797
"297",171650,"TO","PEDRO AFONSO",12900,"Não","Despesas Empenhadas","10 - Saúde",4290136.36,72,332.568710077519,0.558139534883721
"298",171660,"TO","PEIXE",11340,"Não","Despesas Empenhadas","10 - Saúde",6777098.8,47,597.627760141093,0.414462081128748
"299",171670,"TO","COLMEIA",8522,"Não","Despesas Empenhadas","10 - Saúde",4132098.28,66,484.874240788547,0.774466087772823
"300",171700,"TO","PINDORAMA DO TOCANTINS",4547,"Não","Despesas Empenhadas","10 - Saúde",2521418.36,17,554.523501209589,0.373872883219705
"301",171750,"TO","PIUM",7357,"Não","Despesas Empenhadas","10 - Saúde",4923807.61,31,669.26839880386,0.421367405192334
"302",171780,"TO","PONTE ALTA DO BOM JESUS",4649,"Não","Despesas Empenhadas","10 - Saúde",2679647.63,21,576.392262852226,0.451710045171004
"303",171800,"TO","PORTO ALEGRE DO TOCANTINS",3039,"Não","Despesas Empenhadas","10 - Saúde",1766794.48,10,581.373636064495,0.329055610398157
"304",171820,"TO","PORTO NACIONAL",52182,"Não","Despesas Empenhadas","10 - Saúde",27742287.55,320,531.644773101836,0.613238281399716
"305",171830,"TO","PRAIA NORTE",8229,"Não","Despesas Empenhadas","10 - Saúde",2899667.87,43,352.371839834731,0.522542228703366
"306",171840,"TO","PRESIDENTE KENNEDY",3744,"Não","Despesas Empenhadas","10 - Saúde",2316858.45,26,618.819030448718,0.694444444444444
"307",171845,"TO","PUGMIL",2591,"Não","Despesas Empenhadas","10 - Saúde",1198949.51,15,462.736206098032,0.578927055191046
"308",171850,"TO","RECURSOLANDIA",4132,"Não","Despesas Empenhadas","10 - Saúde",1856216.1,19,449.229453049371,0.459825750242014
"309",171855,"TO","RIACHINHO",4520,"Não","Despesas Empenhadas","10 - Saúde",2035955.4,22,450.432610619469,0.486725663716814
"310",171865,"TO","RIO DA CONCEICAO",1980,"Não","Despesas Empenhadas","10 - Saúde",1414286.79,8,714.286257575758,0.404040404040404
"311",171870,"TO","RIO DOS BOIS",2764,"Não","Despesas Empenhadas","10 - Saúde",1766115.5,13,638.970875542692,0.470332850940666
"312",171875,"TO","RIO SONO",6486,"Não","Despesas Empenhadas","10 - Saúde",4041777.36,23,623.154079555967,0.354609929078014
"313",171880,"TO","SAMPAIO",4415,"Não","Despesas Empenhadas","10 - Saúde",1876167.33,19,424.952962627407,0.43035107587769
"314",171884,"TO","SANDOLANDIA",3410,"Não","Despesas Empenhadas","10 - Saúde",2406624.57,25,705.755005865103,0.733137829912023
"315",171886,"TO","SANTA FE DO ARAGUAIA",7232,"Não","Despesas Empenhadas","10 - Saúde",3168032.5,32,438.057591261062,0.442477876106195
"316",171888,"TO","SANTA MARIA DO TOCANTINS",3252,"Não","Despesas Empenhadas","10 - Saúde",1678842.02,12,516.249083640836,0.3690036900369
"317",171889,"TO","SANTA RITA DO TOCANTINS",2300,"Não","Despesas Empenhadas","10 - Saúde",1875250.92,7,815.326486956522,0.304347826086957
"318",171890,"TO","SANTA ROSA DO TOCANTINS",4794,"Não","Despesas Empenhadas","10 - Saúde",2883412.96,29,601.462861910722,0.604922820191907
"319",171900,"TO","SANTA TEREZA DO TOCANTINS",2762,"Não","Despesas Empenhadas","10 - Saúde",2286820.01,17,827.958005068791,0.615496017378711
"320",172000,"TO","SANTA TEREZINHA DO TOCANTINS",2547,"Não","Despesas Empenhadas","10 - Saúde",616704.39,17,242.129717314488,0.667451904201021
"321",172010,"TO","SAO BENTO DO TOCANTINS",5096,"Não","Despesas Empenhadas","10 - Saúde",2813509.56,22,552.101562009419,0.43171114599686
"322",172015,"TO","SAO FELIX DO TOCANTINS",1545,"Não","Despesas Empenhadas","10 - Saúde",1967694.58,10,1273.58872491909,0.647249190938511
"323",172020,"TO","SAO MIGUEL DO TOCANTINS",11597,"Não","Despesas Empenhadas","10 - Saúde",3520905.65,46,303.604867638182,0.3966543071484
"324",172025,"TO","SAO SALVADOR DO TOCANTINS",3058,"Não","Despesas Empenhadas","10 - Saúde",2084036.3,13,681.503041203401,0.425114453891432
"325",172030,"TO","SAO SEBASTIAO DO TOCANTINS",4654,"Não","Despesas Empenhadas","10 - Saúde",2237266.47,16,480.719052428019,0.343790287924366
"326",172049,"TO","SAO VALERIO DA NATIVIDADE",4214,"Não","Despesas Empenhadas","10 - Saúde",2634200.72,37,625.106957759848,0.878025628856194
"327",172080,"TO","SITIO NOVO DO TOCANTINS",9243,"Não","Despesas Empenhadas","10 - Saúde",2562744.16,56,277.263243535649,0.605863897003138
"328",172085,"TO","SUCUPIRA",1900,"Não","Despesas Empenhadas","10 - Saúde",2022277.54,8,1064.3566,0.421052631578947
"329",172090,"TO","TAGUATINGA",16238,"Não","Despesas Empenhadas","10 - Saúde",7313434.35,84,450.390094223427,0.517305086833354
"330",172093,"TO","TAIPAS DO TOCANTINS",2094,"Não","Despesas Empenhadas","10 - Saúde",1775828.41,9,848.055592168099,0.429799426934097
"331",172097,"TO","TALISMA",2737,"Não","Despesas Empenhadas","10 - Saúde",1732376.82,13,632.947321885276,0.474972597734746
"332",172100,"TO","PALMAS",272726,"Não","Despesas Empenhadas","10 - Saúde",164048232.39,979,601.512992490632,0.358968341852262
"333",172110,"TO","TOCANTINIA",7313,"Não","Despesas Empenhadas","10 - Saúde",2150811.73,38,294.107989881034,0.519622589908382
"334",172120,"TO","TOCANTINOPOLIS",23141,"Não","Despesas Empenhadas","10 - Saúde",9747888.46,139,421.238860031978,0.600665485501923
"335",172125,"TO","TUPIRAMA",1782,"Não","Despesas Empenhadas","10 - Saúde",1684104.14,5,945.064051627385,0.280583613916947
"336",172130,"TO","TUPIRATINS",2461,"Não","Despesas Empenhadas","10 - Saúde",2044293.53,12,830.675956928078,0.487606663957741
"337",172208,"TO","WANDERLANDIA",11566,"Não","Despesas Empenhadas","10 - Saúde",2082917.31,66,180.089686149058,0.570638077122601
"338",172210,"TO","XAMBIOA",11709,"Não","Despesas Empenhadas","10 - Saúde",4667896.61,88,398.658861559484,0.751558630113588
"339",210005,"MA","ACAILANDIA",109685,"Não","Despesas Empenhadas","10 - Saúde",35510012.75,547,323.745386789442,0.49870082509003
"340",210010,"MA","AFONSO CUNHA",6351,"Sim","Despesas Empenhadas","10 - Saúde",2916623.36,32,459.238444339474,0.50385766021099
"341",210020,"MA","ALCANTARA",21659,"Não","Despesas Empenhadas","10 - Saúde",6223543.87,80,287.34216122628,0.369361466365021
